iter	Passed	Remaining
3221	105277	31955
3222	105309	31922
3223	105338	31889
3224	105371	31856
3225	105401	31822
3226	105432	31789
3227	105463	31756
3228	105495	31723
3229	105521	31689
3230	105551	31655
3231	105580	31621
3232	105609	31588
3233	105638	31554
3234	105668	31520
3235	105704	31489
3236	105735	31456
3237	105765	31422
3238	105797	31389
3239	105827	31356
3240	105855	31322
3241	105884	31288
3242	105915	31255
3243	105947	31222
3244	105980	31190
3245	106013	31157
3246	106044	31124
3247	106075	31091
3248	106106	31057
3249	106136	31024
3250	106168	30991
3251	106203	30959
3252	106238	30927
3253	106270	30894
3254	106303	30862
3255	106345	30832
3256	106382	30801
3257	106415	30768
3258	106450	30736
3259	106482	30703
3260	106520	30672
3261	106556	30640
3262	106587	30607
3263	106618	30574
3264	106652	30542
3265	106682	30508
3266	106710	30474
3267	106740	30441
3268	106771	30408
3269	106800	30374
3270	106832	30341
3271	106865	30309
3272	106895	30275
3273	106925	30242
3274	106952	30207
3275	106985	30175
3276	107014	30141
3277	107046	30108
3278	107075	30075
3279	107107	30042
3280	107140	30009
3281	107172	29976
3282	107203	29943
3283	107236	29911
3284	107266	29877
3285	107298	29845
3286	107328	29811
3287	107349	29775
3288	107378	29742
3289	107410	29709
3290	107437	29675
3291	107474	29643
3292	107511	29612
3293	107542	29578
3294	107576	29546
3295	107605	29513
3296	107638	29480
3297	107667	29447
3298	107699	29414
3299	107728	29380
3300	107758	29347
3301	107788	29313
3302	107817	29280
3303	107849	29247
3304	107898	29219
3305	107941	29189
3306	107976	29157
3307	108012	29125
3308	108048	29093
3309	108087	29062
3310	108122	29030
3311	108160	28999
3312	108199	28968
3313	108229	28935
3314	108257	28901
3315	108287	28867
3316	108317	28834
3317	108349	28801
3318	108381	28768
3319	108420	28737
3320	108459	28706
3321	108491	28674
3322	108529	28642
3323	108568	28611
3324	108602	28579
3325	108635	28547
3326	108667	28514
3327	108705	28482
3328	108738	28450
3329	108771	28417
3330	108803	28385
3331	108838	28352
3332	108870	28320
3333	108902	28287
3334	108934	28254
3335	108965	28221
3336	108994	28187
3337	109023	28154
3338	109055	28121
3339	109087	28088
3340	109118	28055
3341	109148	28021
3342	109178	27988
3343	109210	27955
3344	109242	27923
3345	109269	27888
3346	109298	27855
3347	109326	27821
3348	109356	27788
3349	109385	27754
3350	109415	27721
3351	109442	27687
3352	109468	27652
3353	109498	27619
3354	109527	27585
3355	109561	27553
3356	109593	27520
3357	109627	27488
3358	109667	27457
3359	109700	27425
3360	109732	27392
3361	109761	27358
3362	109790	27325
3363	109822	27292
3364	109851	27258
3365	109886	27226
3366	109921	27194
3367	109949	27160
3368	109980	27127
3369	110010	27094
3370	110040	27061
3371	110072	27028
3372	110102	26995
3373	110132	26961
3374	110161	26928
3375	110194	26895
3376	110225	26862
3377	110257	26829
3378	110288	26796
3379	110317	26763
3380	110349	26730
3381	110380	26697
3382	110410	26664
3383	110447	26632
3384	110485	26601
3385	110520	26569
3386	110558	26537
3387	110598	26507
3388	110635	26475
3389	110666	26442
3390	110700	26410
3391	110733	26377
3392	110766	26345
3393	110798	26312
3394	110827	26278
3395	110864	26247
3396	110899	26215
3397	110933	26182
3398	110965	26149
3399	110995	26116
3400	111026	26083
3401	111061	26051
3402	111094	26018
3403	111121	25985
3404	111156	25952
3405	111186	25919
3406	111221	25887
3407	111253	25854
3408	111283	25821
3409	111314	25788
3410	111347	25755
3411	111375	25722
3412	111407	25689
3413	111440	25656
3414	111466	25622
3415	111496	25589
3416	111528	25556
3417	111556	25522
3418	111609	25494
3419	111657	25465
3420	111692	25433
3421	111724	25400
3422	111754	25367
3423	111784	25334
3424	111819	25302
3425	111854	25270
3426	111887	25237
3427	111926	25206
3428	111959	25173
3429	111992	25141
3430	112026	25108
3431	112057	25075
3432	112088	25042
3433	112122	25010
3434	112152	24977
3435	112186	24944
3436	112217	24911
3437	112247	24878
3438	112279	24845
3439	112313	24813
3440	112346	24780
3441	112377	24747
3442	112416	24716
3443	112451	24684
3444	112487	24652
3445	112522	24620
3446	112560	24588
3447	112598	24557
3448	112638	24526
3449	112672	24494
3450	112701	24460
3451	112737	24428
3452	112770	24395
3453	112802	24363
3454	112834	24330
3455	112883	24301
3456	112917	24268
3457	112951	24236
3458	112984	24203
3459	113014	24170
3460	113049	24138
3461	113081	24105
3462	113110	24072
3463	113138	24038
3464	113168	24005
3465	113197	23972
3466	113229	23939
3467	113259	23905
3468	113291	23873
3469	113325	23840
3470	113353	23807
3471	113384	23774
3472	113414	23741
3473	113448	23708
3474	113483	23676
3475	113518	23644
3476	113554	23612
3477	113602	23582
3478	113644	23552
3479	113679	23519
3480	113713	23487
3481	113751	23456
3482	113783	23423
3483	113815	23390
3484	113848	23357
3485	113879	23324
3486	113912	23292
3487	113943	23259
3488	113973	23225
3489	114003	23192
3490	114033	23159
3491	114065	23126
3492	114097	23093
3493	114126	23060
3494	114157	23027
3495	114187	22994
3496	114218	22961
3497	114248	22928
3498	114282	22895
3499	114310	22862
3500	114340	22828
3501	114377	22797
3502	114411	22764
3503	114449	22733
3504	114479	22700
3505	114516	22668
3506	114552	22636
3507	114586	22603
3508	114625	22572
3509	114656	22539
3510	114694	22507
3511	114724	22474
3512	114758	22442
3513	114794	22410
3514	114830	22378
3515	114864	22345
3516	114897	22313
3517	114934	22281
3518	114965	22248
3519	114998	22215
3520	115043	22185
3521	115077	22152
3522	115106	22119
3523	115136	22086
3524	115165	22052
3525	115205	22021
3526	115240	21989
3527	115273	21956
3528	115308	21924
3529	115348	21893
3530	115381	21860
3531	115414	21828
3532	115454	21796
3533	115491	21765
3534	115527	21732
3535	115561	21700
3536	115595	21668
3537	115628	21635
3538	115665	21603
3539	115702	21571
3540	115742	21540
3541	115778	21508
3542	115808	21475
3543	115845	21443
3544	115878	21410
3545	115913	21378
3546	115945	21345
3547	115975	21312
3548	116009	21279
3549	116049	21248
3550	116094	21218
3551	116133	21186
3552	116167	21154
3553	116201	21121
3554	116235	21089
3555	116273	21057
3556	116309	21025
3557	116345	20993
3558	116377	20960
3559	116417	20928
3560	116453	20896
3561	116492	20865
3562	116530	20833
3563	116560	20800
3564	116599	20768
3565	116636	20736
3566	116678	20705
3567	116721	20674
3568	116757	20642
3569	116786	20609
3570	116815	20576
3571	116842	20542
3572	116872	20509
3573	116908	20476
3574	116943	20444
3575	116979	20412
3576	117009	20379
3577	117040	20346
3578	117067	20312
3579	117094	20278
3580	117120	20245
3581	117151	20212
3582	117174	20177
3583	117201	20143
3584	117228	20110
3585	117258	20077
3586	117288	20044
3587	117319	20010
3588	117345	19977
3589	117374	19943
3590	117405	19910
3591	117436	19877
3592	117467	19844
3593	117498	19811
3594	117531	19779
3595	117560	19746
3596	117592	19713
3597	117655	19685
3598	117684	19652
3599	117720	19620
3600	117757	19588
3601	117792	19555
3602	117823	19522
3603	117859	19490
3604	117893	19458
3605	117925	19425
3606	117954	19391
3607	117985	19359
3608	118017	19326
3609	118048	19293
3610	118079	19260
3611	118110	19227
3612	118142	19194
3613	118172	19161
3614	118201	19128
3615	118233	19095
3616	118261	19061
3617	118293	19028
3618	118324	18995
3619	118358	18963
3620	118385	18929
3621	118416	18896
3622	118448	18864
3623	118480	18831
3624	118513	18798
3625	118545	18765
3626	118578	18733
3627	118608	18700
3628	118637	18666
3629	118669	18634
3630	118700	18601
3631	118729	18567
3632	118763	18535
3633	118797	18502
3634	118828	18469
3635	118862	18437
3636	118898	18405
3637	118936	18373
3638	118975	18341
3639	119010	18309
3640	119047	18277
3641	119076	18243
3642	119103	18210
3643	119133	18177
3644	119164	18144
3645	119191	18110
3646	119222	18077
3647	119253	18044
3648	119278	18011
3649	119321	17979
3650	119350	17946
3651	119377	17913
3652	119405	17879
3653	119434	17846
3654	119463	17813
3655	119491	17779
3656	119518	17746
3657	119547	17713
3658	119573	17679
3659	119604	17646
3660	119636	17613
3661	119664	17580
3662	119690	17546
3663	119717	17513
3664	119747	17480
3665	119777	17447
3666	119807	17414
3667	119835	17380
3668	119863	17347
3669	119896	17314
3670	119927	17281
3671	119960	17249
3672	119990	17216
3673	120017	17182
3674	120048	17149
3675	120075	17116
3676	120109	17083
3677	120136	17050
3678	120163	17016
3679	120193	16983
3680	120217	16949
3681	120238	16915
3682	120261	16881
3683	120284	16847
3684	120305	16813
3685	120330	16779
3686	120352	16745
3687	120374	16711
3688	120397	16677
3689	120418	16643
3690	120441	16609
3691	120466	16575
3692	120507	16544
3693	120530	16510
3694	120550	16475
3695	120570	16441
3696	120592	16407
3697	120614	16373
3698	120634	16338
3699	120654	16304
3700	120674	16270
3701	120695	16236
3702	120715	16201
3703	120736	16167
3704	120757	16133
3705	120778	16099
3706	120797	16065
3707	120819	16031
3708	120845	15997
3709	120867	15963
3710	120890	15929
3711	120914	15896
3712	120938	15862
3713	120961	15828
3714	120987	15795
3715	121008	15761
3716	121029	15727
3717	121050	15692
3718	121073	15659
3719	121094	15625
3720	121115	15591
3721	121134	15556
3722	121154	15522
3723	121176	15488
3724	121198	15454
3725	121221	15421
3726	121246	15387
3727	121267	15353
3728	121295	15320
3729	121324	15287
3730	121348	15253
3731	121371	15220
3732	121393	15186
3733	121415	15152
3734	121436	15118
3735	121455	15084
3736	121476	15050
3737	121497	15016
3738	121518	14982
3739	121541	14948
3740	121561	14914
3741	121584	14881
3742	121605	14847
3743	121624	14813
3744	121644	14779
3745	121665	14745
3746	121685	14711
3747	121703	14677
3748	121723	14643
3749	121744	14609
3750	121765	14575
3751	121784	14541
3752	121805	14507
3753	121824	14473
3754	121847	14439
3755	121869	14406
3756	121891	14372
3757	121912	14338
3758	121932	14304
3759	121953	14271
3760	121973	14237
3761	121992	14203
3762	122013	14169
3763	122033	14135
3764	122052	14101
3765	122072	14067
3766	122097	14034
3767	122119	14000
3768	122141	13967
3769	122173	13934
3770	122209	13902
3771	122233	13869
3772	122254	13835
3773	122277	13802
3774	122300	13768
3775	122321	13735
3776	122342	13701
3777	122361	13667
3778	122380	13633
3779	122401	13600
3780	122421	13566
3781	122440	13532
3782	122459	13498
3783	122479	13465
3784	122500	13431
3785	122519	13397
3786	122537	13363
3787	122559	13330
3788	122586	13297
3789	122607	13263
3790	122628	13230
3791	122650	13196
3792	122673	13163
3793	122694	13129
3794	122715	13096
3795	122737	13062
3796	122756	13028
3797	122777	12995
3798	122798	12961
3799	122819	12928
3800	122839	12894
3801	122857	12860
3802	122877	12827
3803	122895	12793
3804	122918	12760
3805	122939	12726
3806	122963	12693
3807	122984	12660
3808	123009	12627
3809	123037	12594
3810	123059	12561
3811	123081	12527
3812	123101	12494
3813	123122	12460
3814	123139	12426
3815	123156	12393
3816	123173	12359
3817	123194	12325
3818	123212	12292
3819	123228	12258
3820	123245	12224
3821	123262	12190
3822	123280	12157
3823	123297	12123
3824	123317	12089
3825	123336	12056
3826	123355	12022
3827	123373	11989
3828	123391	11955
3829	123409	11922
3830	123428	11888
3831	123447	11855
3832	123468	11821
3833	123490	11788
3834	123510	11755
3835	123530	11721
3836	123547	11688
3837	123565	11654
3838	123584	11621
3839	123605	11587
3840	123629	11555
3841	123649	11521
3842	123668	11488
3843	123686	11454
3844	123705	11421
3845	123725	11388
3846	123745	11354
3847	123766	11321
3848	123784	11288
3849	123804	11254
3850	123820	11221
3851	123838	11187
3852	123856	11154
3853	123877	11121
3854	123898	11088
3855	123918	11054
3856	123937	11021
3857	123959	10988
3858	123979	10955
3859	123998	10922
3860	124020	10889
3861	124039	10855
3862	124058	10822
3863	124076	10789
3864	124096	10756
3865	124114	10722
3866	124133	10689
3867	124152	10656
3868	124170	10622
3869	124187	10589
3870	124205	10556
3871	124224	10523
3872	124242	10489
3873	124261	10456
3874	124280	10423
3875	124298	10390
3876	124317	10357
3877	124337	10324
3878	124356	10290
3879	124374	10257
3880	124390	10224
3881	124409	10191
3882	124427	10158
3883	124445	10124
3884	124465	10091
3885	124484	10058
3886	124503	10025
3887	124525	9992
3888	124544	9959
3889	124563	9926
3890	124581	9893
3891	124600	9860
3892	124619	9827
3893	124639	9794
3894	124658	9761
3895	124674	9728
3896	124692	9695
3897	124713	9662
3898	124732	9629
3899	124751	9596
3900	124769	9563
3901	124789	9530
3902	124807	9497
3903	124827	9464
3904	124846	9431
3905	124864	9398
3906	124882	9365
3907	124901	9332
3908	124919	9299
3909	124937	9266
3910	124956	9233
3911	124978	9200
3912	125000	9168
3913	125020	9135
3914	125040	9102
3915	125060	9069
3916	125077	9036
3917	125096	9003
3918	125113	8970
3919	125131	8937
3920	125149	8905
3921	125169	8872
3922	125186	8839
3923	125205	8806
3924	125225	8773
3925	125246	8741
3926	125266	8708
3927	125286	8675
3928	125307	8643
3929	125327	8610
3930	125346	8577
3931	125366	8544
3932	125386	8512
3933	125405	8479
3934	125426	8446
3935	125445	8414
3936	125463	8381
3937	125483	8348
3938	125502	8315
3939	125521	8283
3940	125543	8250
3941	125563	8217
3942	125582	8185
3943	125602	8152
3944	125622	8120
3945	125642	8087
3946	125664	8054
3947	125684	8022
3948	125705	7989
3949	125724	7957
3950	125743	7924
3951	125762	7891
3952	125781	7859
3953	125800	7826
3954	125821	7794
3955	125840	7761
3956	125865	7729
3957	125886	7696
3958	125906	7664
3959	125927	7631
3960	125946	7599
3961	125965	7566
3962	125984	7534
3963	126003	7501
3964	126023	7469
3965	126042	7436
3966	126062	7404
3967	126080	7371
3968	126098	7339
3969	126119	7306
3970	126139	7274
3971	126165	7242
3972	126194	7210
3973	126215	7177
3974	126236	7145
3975	126256	7113
3976	126275	7080
3977	126295	7048
3978	126313	7015
3979	126333	6983
3980	126352	6950
3981	126371	6918
3982	126391	6886
3983	126409	6853
3984	126428	6821
3985	126447	6788
3986	126467	6756
3987	126487	6724
3988	126509	6691
3989	126529	6659
3990	126549	6627
3991	126569	6594
3992	126589	6562
3993	126608	6530
3994	126627	6497
3995	126645	6465
3996	126664	6433
3997	126683	6400
3998	126704	6368
3999	126724	6336
4000	126747	6304
4001	126769	6271
4002	126786	6239
4003	126807	6207
4004	126828	6175
4005	126849	6142
4006	126870	6110
4007	126891	6078
4008	126910	6046
4009	126931	6014
4010	126953	5982
4011	126974	5949
4012	126995	5917
4013	127015	5885
4014	127040	5853
4015	127062	5821
4016	127083	5789
4017	127104	5757
4018	127124	5725
4019	127147	5693
4020	127172	5661
4021	127198	5629
4022	127220	5597
4023	127239	5565
4024	127260	5533
4025	127279	5500
4026	127299	5468
4027	127323	5436
4028	127343	5404
4029	127365	5372
4030	127390	5340
4031	127412	5308
4032	127433	5276
4033	127453	5244
4034	127475	5212
4035	127497	5180
4036	127521	5148
4037	127543	5116
4038	127564	5084
4039	127583	5052
4040	127605	5020
4041	127622	4988
4042	127643	4956
4043	127663	4924
4044	127685	4892
4045	127707	4860
4046	127730	4828
4047	127751	4796
4048	127772	4765
4049	127791	4733
4050	127812	4701
4051	127832	4669
4052	127852	4637
4053	127874	4605
4054	127895	4573
4055	127915	4541
4056	127934	4509
4057	127955	4477
4058	127975	4445
4059	127995	4413
4060	128014	4381
4061	128035	4349
4062	128056	4317
4063	128075	4285
4064	128097	4254
4065	128118	4222
4066	128138	4190
4067	128161	4158
4068	128183	4126
4069	128209	4095
4070	128230	4063
4071	128249	4031
4072	128274	3999
4073	128297	3967
4074	128321	3936
4075	128343	3904
4076	128365	3872
4077	128388	3840
4078	128407	3809
4079	128429	3777
4080	128450	3745
4081	128467	3713
4082	128484	3681
4083	128501	3649
4084	128517	3617
4085	128535	3586
4086	128551	3554
4087	128566	3522
4088	128581	3490
4089	128597	3458
4090	128612	3426
4091	128629	3394
4092	128644	3363
4093	128660	3331
4094	128676	3299
4095	128690	3267
4096	128706	3235
4097	128722	3203
4098	128736	3172
4099	128751	3140
4100	128767	3108
4101	128783	3076
4102	128797	3044
4103	128812	3013
4104	128827	2981
4105	128842	2949
4106	128857	2917
4107	128873	2886
4108	128902	2854
4109	128920	2823
4110	128933	2791
4111	128946	2759
4112	128959	2727
4113	128972	2696
4114	128986	2664
4115	128999	2632
4116	129013	2600
4117	129024	2569
4118	129039	2537
4119	129054	2505
4120	129068	2474
4121	129082	2442
4122	129096	2410
4123	129110	2379
4124	129123	2347
4125	129139	2316
4126	129156	2284
4127	129173	2253
4128	129188	2221
4129	129203	2189
4130	129219	2158
4131	129234	2126
4132	129249	2095
4133	129265	2063
4134	129282	2032
4135	129299	2000
4136	129316	1969
4137	129331	1937
4138	129346	1906
4139	129361	1874
4140	129379	1843
4141	129395	1811
4142	129410	1780
4143	129426	1749
4144	129442	1717
4145	129458	1686
4146	129474	1654
4147	129491	1623
4148	129502	1591
4149	129513	1560
4150	129524	1528
4151	129536	1497
4152	129548	1466
4153	129559	1434
4154	129572	1403
4155	129585	1371
4156	129596	1340
4157	129608	1309
4158	129618	1277
4159	129629	1246
4160	129640	1215
4161	129651	1183
4162	129661	1152
4163	129671	1121
4164	129681	1089
4165	129691	1058
4166	129701	1027
4167	129711	995
4168	129721	964
4169	129731	933
4170	129742	902
4171	129752	870
4172	129761	839
4173	129771	808
4174	129781	777
4175	129791	745
4176	129801	714
4177	129810	683
4178	129820	652
4179	129829	621
4180	129838	590
4181	129848	558
4182	129858	527
4183	129867	496
4184	129890	465
4185	129902	434
4186	129912	403
4187	129921	372
4188	129930	341
4189	129940	310
4190	129948	279
4191	129958	248
4192	129965	216
4193	129974	185
4194	129982	154
4195	129991	123
4196	130000	92
4197	130009	61
4198	130018	30
4199	130027	0
1	375
4188	130914	343
4189	130935	312
4190	130954	281
4191	130970	249
4192	130989	218
4193	131006	187
4194	131022	156
4195	131043	124
4196	131061	93
4197	131076	62
4198	131091	31
4199	131108	0
