iter	MAPE	RMSE	R2	MAE
4130	0.160905633	187601.6602	0.9936549478	112625.0655
4131	0.160896129	187568.211	0.9936572103	112600.0796
4132	0.1608609026	187535.8447	0.9936593991	112587.5572
4133	0.1608609904	187522.1824	0.9936603229	112582.2348
4134	0.1608170907	187489.6114	0.993662525	112558.2716
4135	0.1608052611	187472.4402	0.9936636858	112553.0843
4136	0.1608106377	187446.1177	0.993665465	112550.1164
4137	0.1608093792	187412.9716	0.993667705	112526.2636
4138	0.1608078222	187384.9974	0.9936695953	112516.3992
4139	0.160771096	187358.1138	0.9936714116	112493.0845
4140	0.1607522184	187336.4784	0.9936728731	112482.1178
4141	0.1607405497	187307.7446	0.9936748138	112473.3215
4142	0.1607335664	187285.4769	0.9936763177	112469.6639
4143	0.1607246374	187276.8341	0.9936769013	112466.6249
4144	0.1607206018	187258.5075	0.9936781388	112458.4512
4145	0.1607059666	187241.5342	0.9936792848	112449.3145
4146	0.1607004101	187211.6351	0.9936813032	112440.1966
4147	0.1607065611	187178.4359	0.9936835441	112421.421
4148	0.1607000648	187156.6443	0.9936850147	112417.8905
4149	0.1606975315	187143.2176	0.9936859208	112410.2648
4150	0.1607040139	187116.3084	0.9936877364	112400.4903
4151	0.1607042597	187085.3574	0.9936898245	112389.7933
4152	0.1607029345	187075.3281	0.993690501	112385.1889
4153	0.1606797155	187057.1109	0.9936917298	112378.2243
4154	0.1606808099	187037.4069	0.9936930587	112366.7725
4155	0.1606308343	187021.3373	0.9936941424	112351.1245
4156	0.160632306	187016.4691	0.9936944707	112349.6784
4157	0.1606260401	186995.2257	0.9936959031	112346.2
4158	0.1606222594	186985.7614	0.9936965412	112341.6815
4159	0.1606175604	186957.181	0.993698468	112333.6009
4160	0.1605984798	186927.2084	0.9937004884	112313.9125
4161	0.1605907749	186910.9036	0.9937015873	112308.9922
4162	0.1605029055	186891.252	0.9937029116	112297.2697
4163	0.1604954118	186882.5883	0.9937034954	112293.1603
4164	0.1604934332	186862.7844	0.9937048298	112285.7962
4165	0.1604917526	186830.3963	0.9937070119	112277.8787
4166	0.1604879386	186823.8547	0.9937074525	112275.851
4167	0.1604688985	186787.1397	0.9937099255	112258.5118
4168	0.160462853	186777.1405	0.993710599	112253.5106
4169	0.1604495889	186759.4845	0.993711788	112247.961
4170	0.160418489	186738.0547	0.993713231	112234.4383
4171	0.160411667	186721.5894	0.9937143396	112232.9807
4172	0.16041842	186695.4826	0.9937160972	112225.9
4173	0.1604112202	186682.685	0.9937169586	112222.6808
4174	0.1603741828	186658.5014	0.9937185864	112205.2528
4175	0.1603689133	186627.3926	0.9937206799	112193.4015
4176	0.1603727477	186614.2994	0.993721561	112191.1072
4177	0.160379409	186574.85	0.9937242152	112176.5479
4178	0.1603348331	186553.9188	0.9937256232	112161.8448
4179	0.160315575	186530.8718	0.9937271734	112151.2605
4180	0.1603047866	186504.4982	0.9937289471	112142.9906
4181	0.1602722733	186490.1768	0.9937299101	112135.2635
4182	0.1602733234	186477.1402	0.9937307867	112127.1306
4183	0.1602652613	186448.8233	0.9937326906	112115.7227
4184	0.1602582214	186436.6329	0.9937335101	112112.575
4185	0.1602644386	186411.0444	0.9937352301	112109.7124
4186	0.1602264746	186386.1455	0.9937369036	112089.5111
4187	0.1602165034	186367.4923	0.9937381571	112078.2358
4188	0.1602038254	186348.2795	0.9937394481	112061.2458
4189	0.1602026977	186313.3712	0.9937417935	112048.0847
4190	0.1602081666	186292.9995	0.993743162	112041.7134
4191	0.1602093185	186279.8008	0.9937440485	112036.6621
4192	0.1602028963	186259.2758	0.993745427	112033.2334
4193	0.1601905351	186245.7664	0.9937463343	112028.4373
4194	0.1601931204	186207.8848	0.993748878	112013.6101
4195	0.1601905765	186204.9417	0.9937490756	112012.7942
4196	0.1601901609	186174.4922	0.9937511198	112003.8007
4197	0.1601376405	186154.2165	0.9937524808	111992.8662
4198	0.1601315765	186134.1014	0.9937538309	111989.5458
4199	0.1601151698	186100.932	0.9937560569	111961.5152
4200	0.1600868574	186078.3896	0.9937575694	111940.3098
4201	0.1600636836	186057.9464	0.993758941	111930.8914
4202	0.1600131651	186015.7621	0.9937617707	111893.8813
4203	0.1599003011	185997.5423	0.9937629927	111876.6901
4204	0.1598959566	185965.6794	0.9937651294	111854.1505
4205	0.1598554585	185937.2147	0.9937670379	111839.0172
4206	0.1598623534	185922.6397	0.993768015	111832.588
4207	0.1597517265	185906.6735	0.9937690853	111805.8112
4208	0.1597365744	185888.6539	0.9937702932	111799.7539
4209	0.1597289768	185880.294	0.9937708535	111795.742
4210	0.1597273211	185860.3122	0.9937721927	111791.5686
4211	0.1597084422	185845.0774	0.9937732136	111782.6427
4212	0.1597215902	185829.5724	0.9937742526	111776.266
4213	0.1597277933	185815.1263	0.9937752205	111768.1979
4214	0.1597285352	185797.9056	0.9937763742	111759.5967
4215	0.1597277526	185777.7959	0.9937777214	111755.4459
4216	0.1597210917	185757.2493	0.9937790976	111747.2433
4217	0.1596896234	185715.5658	0.9937818892	111735.1913
4218	0.1596658805	185693.9327	0.9937833378	111722.2416
4219	0.1596627082	185681.6357	0.9937841611	111715.4367
4220	0.1596160762	185661.8504	0.9937854857	111701.2122
4221	0.1596101111	185642.1582	0.9937868039	111697.9921
4222	0.1596069406	185612.146	0.9937888127	111682.8499
4223	0.1595922092	185576.671	0.9937911867	111664.6789
4224	0.1595641714	185562.0777	0.9937921631	111654.0368
4225	0.1595284882	185539.3903	0.993793681	111627.6032
4226	0.1595237198	185524.2208	0.9937946958	111614.9334
4227	0.1595054892	185509.6132	0.993795673	111599.9045
4228	0.1594890793	185493.0881	0.9937967783	111582.092
4229	0.1594836333	185473.701	0.9937980749	111576.4148
4230	0.1594777275	185469.4292	0.9937983606	111573.9026
4231	0.159475266	185466.1243	0.9937985816	111572.1602
4232	0.1594833451	185451.1157	0.9937995852	111562.2713
4233	0.1594746368	185430.609	0.9938009564	111555.2302
4234	0.1594719644	185403.9384	0.9938027395	111544.9436
4235	0.1594493835	185383.0622	0.993804135	111535.2513
4236	0.1594434229	185363.7902	0.9938054232	111532.0799
4237	0.159444605	185340.4592	0.9938069824	111524.6358
4238	0.1594399204	185335.8408	0.9938072911	111521.3269
4239	0.1594411258	185325.3587	0.9938079915	111516.4109
4240	0.1594352509	185306.4916	0.9938092522	111513.2896
4241	0.1594356534	185286.4057	0.9938105942	111508.4918
4242	0.1594162358	185253.7779	0.9938127739	111486.726
4243	0.159413896	185250.5651	0.9938129885	111485.0221
4244	0.1594114063	185248.0289	0.9938131579	111483.3586
4245	0.1593758802	185235.587	0.9938139889	111477.3917
4246	0.1593575939	185214.3814	0.9938154052	111466.1252
4247	0.1593444996	185205.5453	0.9938159953	111463.6838
4248	0.1593406964	185192.8428	0.9938168435	111459.0187
4249	0.1593335514	185181.3185	0.993817613	111456.9301
4250	0.1593253471	185155.92	0.9938193088	111449.9647
4251	0.1593228545	185126.4353	0.9938212771	111437.4747
4252	0.1593083401	185108.8578	0.9938224503	111423.4565
4253	0.1593024862	185088.486	0.99382381	111417.5186
4254	0.1592496865	185070.26	0.9938250263	111401.1415
4255	0.1592332365	185035.9886	0.993827313	111385.5656
4256	0.1592146899	185016.8011	0.9938285931	111375.6549
4257	0.1592173763	185003.2923	0.9938294943	111370.3345
4258	0.1592093638	184967.5265	0.9938318799	111357.6886
4259	0.1592057349	184947.1029	0.993833242	111349.6425
4260	0.1591898889	184914.3411	0.9938354266	111335.024
4261	0.1591792638	184889.641	0.9938370733	111321.402
4262	0.1591628609	184866.1723	0.9938386378	111310.6287
4263	0.1591445563	184847.364	0.9938398914	111294.5115
4264	0.1591507601	184819.6329	0.9938417396	111285.5626
4265	0.1591441459	184792.7143	0.9938435333	111275.3836
4266	0.1591147334	184755.5757	0.9938460077	111258.0825
4267	0.159108294	184744.8275	0.9938467237	111253.3496
4268	0.1591097656	184732.3904	0.9938475521	111248.9771
4269	0.1590878935	184712.575	0.9938488719	111239.5963
4270	0.1590782599	184704.2796	0.9938494244	111235.8626
4271	0.1590645338	184672.9509	0.9938515107	111222.1407
4272	0.1590449281	184641.8235	0.9938535832	111207.6775
4273	0.159019197	184615.7014	0.9938553223	111182.6773
4274	0.1589996336	184596.6027	0.9938565935	111168.0749
4275	0.1589973733	184590.2344	0.9938570174	111165.2022
4276	0.1589921163	184562.7989	0.9938588433	111157.0223
4277	0.1589865395	184541.5837	0.9938602551	111147.9984
4278	0.1589841974	184530.3981	0.9938609993	111144.3836
4279	0.1589495796	184516.1546	0.993861947	111126.8352
4280	0.1589227175	184485.7353	0.9938639707	111110.5201
4281	0.1589151939	184451.0194	0.9938662798	111096.893
4282	0.1589094068	184432.7388	0.9938674955	111093.8523
4283	0.1589081481	184412.7549	0.9938688244	111085.5879
4284	0.1588972042	184404.5447	0.9938693703	111081.7355
4285	0.1588877496	184380.7446	0.9938709527	111068.6683
4286	0.1588789669	184358.1628	0.9938724539	111056.1398
4287	0.1588759316	184344.5586	0.9938733582	111055.106
4288	0.1588834325	184325.4386	0.9938746291	111049.7899
4289	0.1588747342	184297.0843	0.9938765134	111037.7029
4290	0.1588741114	184279.7954	0.9938776622	111036.009
4291	0.1588687344	184264.8508	0.9938786552	111034.7894
4292	0.1588708105	184260.1012	0.9938789708	111033.3762
4293	0.1588656763	184238.9661	0.9938803749	111026.1471
4294	0.1588633119	184236.0597	0.993880568	111025.3396
4295	0.1588609637	184201.7497	0.993882847	111015.2102
4296	0.1588598939	184195.0734	0.9938832904	111012.8638
4297	0.1588714383	184171.7519	0.9938848392	111002.9608
4298	0.1588612216	184163.8691	0.9938853627	110999.4685
4299	0.1588480034	184139.1972	0.9938870009	110991.0881
4300	0.1588432006	184112.9432	0.9938887439	110981.0007
4301	0.1588361117	184095.1011	0.9938899283	110967.19
4302	0.1588235588	184088.5211	0.9938903651	110964.4009
4303	0.1588235063	184086.036	0.99389053	110963.3722
4304	0.1588245118	184076.3689	0.9938911717	110960.3644
4305	0.1587949653	184063.6425	0.9938920163	110946.3546
4306	0.158728437	184032.4964	0.9938940833	110919.2346
4307	0.1587276425	184001.1863	0.9938961607	110911.3495
4308	0.158718456	183958.6693	0.9938989812	110893.0714
4309	0.1587105201	183942.8242	0.9939000322	110888.3542
4310	0.1587037975	183906.6341	0.9939024323	110868.5244
4311	0.1586980573	183888.7289	0.9939036195	110865.5041
4312	0.1587000124	183884.1682	0.9939039219	110864.1213
4313	0.1586997964	183868.891	0.9939049348	110855.2962
4314	0.1586556207	183831.5918	0.9939074074	110822.7066
4315	0.1586500338	183814.0778	0.9939085683	110819.7394
4316	0.158648846	183774.1791	0.9939112124	110809.0722
4317	0.1586521292	183738.3718	0.9939135849	110803.0205
4318	0.1586498224	183705.674	0.9939157509	110793.6322
4319	0.1586468695	183692.5187	0.9939166223	110785.126
4320	0.1586348045	183650.5262	0.9939194033	110773.9835
4321	0.1586323486	183647.6879	0.9939195913	110773.1821
4322	0.1586294887	183622.9909	0.9939212266	110764.4192
4323	0.158609056	183609.0749	0.9939221479	110754.6918
4324	0.1585987963	183588.1905	0.9939235305	110746.7444
4325	0.1585506606	183565.966	0.9939250016	110725.3338
4326	0.1585392539	183548.2393	0.9939261748	110719.8922
4327	0.1585430648	183528.6334	0.9939274723	110710.8429
4328	0.1585404397	183520.0849	0.993928038	110706.8886
4329	0.1585390892	183494.0109	0.9939297632	110698.0294
4330	0.158471155	183483.1855	0.9939304795	110685.6301
4331	0.1584402233	183462.3	0.9939318611	110672.4857
4332	0.1584416045	183427.153	0.9939341859	110662.9518
4333	0.1584225368	183415.7082	0.9939349429	110657.4817
4334	0.1584192366	183397.0969	0.9939361736	110651.1584
4335	0.1584179692	183395.4542	0.9939362823	110650.2492
4336	0.1584160829	183380.3575	0.9939372805	110645.7564
4337	0.1584204906	183362.8008	0.9939384414	110638.6657
4338	0.158418451	183360.4024	0.9939385999	110637.404
4339	0.1583775354	183337.6155	0.9939401064	110617.0421
4340	0.1583567393	183317.3533	0.9939414458	110605.3064
4341	0.1583566462	183314.9228	0.9939416064	110604.286
4342	0.158356689	183308.5928	0.9939420248	110601.2063
4343	0.1583540342	183297.118	0.9939427832	110590.5478
4344	0.1583500257	183280.8881	0.9939438558	110583.7473
4345	0.1583467698	183276.9883	0.9939441136	110581.9105
4346	0.1583259497	183268.8651	0.9939446504	110578.063
4347	0.1583225299	183240.9631	0.993946494	110560.6644
4348	0.1583059142	183219.8113	0.9939478915	110551.4497
4349	0.1583070404	183217.5169	0.9939480431	110550.7216
4350	0.1582957838	183182.6403	0.9939503469	110529.8583
4351	0.1582620991	183160.9406	0.9939517801	110509.6325
4352	0.1582632811	183130.8958	0.9939537642	110502.1157
4353	0.1582632544	183093.8971	0.993956207	110492.941
4354	0.1582577557	183072.8396	0.9939575971	110484.821
4355	0.1582517652	183056.2193	0.9939586942	110475.8274
4356	0.1582408941	183016.3583	0.9939613249	110465.7928
4357	0.1582426649	183001.1227	0.9939623303	110460.5887
4358	0.1582337984	182958.4652	0.9939651447	110442.4074
4359	0.1581687686	182927.3758	0.9939671955	110404.1482
4360	0.1581514542	182914.3161	0.9939680569	110397.2557
4361	0.1581441779	182890.3443	0.9939696378	110389.8617
4362	0.1581537091	182871.1819	0.9939709014	110377.8091
4363	0.1581516474	182839.8133	0.9939729696	110366.6496
4364	0.1581254023	182829.322	0.9939736613	110359.5612
4365	0.1581188381	182810.8537	0.9939748787	110353.1842
4366	0.1581235422	182794.22	0.9939759751	110346.3172
4367	0.1581169762	182782.3568	0.9939767569	110340.5103
4368	0.1581160222	182755.3837	0.9939785345	110332.5809
4369	0.1581008049	182743.8178	0.9939792966	110327.3209
4370	0.1581062019	182725.0496	0.9939805333	110320.2402
4371	0.1580798346	182705.607	0.9939818142	110310.2914
4372	0.1580707049	182688.6522	0.9939829311	110303.7002
4373	0.1580697922	182656.0329	0.9939850796	110296.9761
4374	0.158061343	182650.5267	0.9939854422	110294.6025
4375	0.1580602608	182646.2636	0.993985723	110292.4541
4376	0.1580377927	182637.1883	0.9939863206	110288.8642
4377	0.1580260983	182621.3369	0.9939873645	110281.339
4378	0.1580025031	182601.0301	0.9939887016	110260.3924
4379	0.1580055633	182591.5109	0.9939893283	110252.123
4380	0.1579848613	182572.2124	0.9939905988	110240.8232
4381	0.1579789707	182555.0197	0.9939917305	110237.8179
4382	0.1579608843	182535.4634	0.9939930178	110225.5994
4383	0.1579501608	182526.4919	0.9939936082	110221.5116
4384	0.1579425753	182500.2735	0.9939953336	110210.6233
4385	0.1579213006	182472.0251	0.9939971924	110181.7717
4386	0.157922206	182469.7812	0.99399734	110181.0389
4387	0.1579221109	182455.3173	0.9939982916	110176.6151
4388	0.1578893449	182444.7134	0.9939989892	110164.548
4389	0.1578757931	182423.3661	0.9940003934	110151.7697
4390	0.1578797702	182411.9216	0.9940011462	110147.0494
4391	0.1578335115	182391.9391	0.9940024604	110127.8408
4392	0.1578275112	182371.4287	0.9940038092	110114.3439
4393	0.1578212627	182340.7102	0.994005829	110101.9481
4394	0.1578083081	182311.9409	0.9940077204	110085.0929
4395	0.1577865271	182285.101	0.9940094846	110071.5303
4396	0.1577817278	182263.3118	0.9940109166	110059.5266
4397	0.1577687377	182248.6412	0.9940118807	110050.8892
4398	0.1577654077	182222.7683	0.9940135808	110043.9286
4399	0.157766783	182212.4691	0.9940142575	110039.0143
4400	0.1577450124	182203.8739	0.9940148222	110035.5795
4401	0.1577274569	182189.9747	0.9940157353	110027.9833
4402	0.1577186042	182168.6406	0.9940171367	110015.3195
4403	0.1577160843	182160.5473	0.9940176683	110011.4569
4404	0.1577075817	182151.1187	0.9940182876	110007.4937
4405	0.1577058885	182144.7977	0.9940187027	110005.0677
4406	0.1577062986	182140.585	0.9940189794	110004.075
4407	0.1577075907	182104.9751	0.9940213179	109991.9302
4408	0.1577060056	182081.8717	0.9940228348	109979.6571
4409	0.1577011623	182062.2602	0.9940241223	109974.2945
4410	0.1576955123	182045.3889	0.9940252298	109971.2948
4411	0.1576544872	182032.137	0.9940260996	109964.3653
4412	0.1576283339	182015.0315	0.9940272223	109956.5391
4413	0.1576078422	182000.7324	0.9940281607	109950.6827
4414	0.1575665273	181969.4934	0.9940302105	109928.196
4415	0.1575626334	181954.3855	0.9940312018	109922.9994
4416	0.1575524356	181944.217	0.9940318689	109918.5549
4417	0.1575496036	181911.2286	0.9940340329	109903.2258
4418	0.1575046627	181905.4082	0.9940344146	109894.2936
4419	0.1574973935	181888.3923	0.9940355307	109879.9104
4420	0.1574850393	181845.3078	0.994038356	109866.8307
4421	0.1574740535	181814.3661	0.9940403846	109854.3301
4422	0.1574506481	181792.4523	0.9940418211	109841.7021
4423	0.1574363102	181764.4707	0.9940436551	109826.6908
4424	0.157431097	181748.4264	0.9940447066	109813.7328
4425	0.1574376264	181735.7616	0.9940455366	109809.5229
4426	0.1574395512	181721.8614	0.9940464474	109802.2145
4427	0.1574465437	181698.1892	0.9940479984	109799.6758
4428	0.1573867582	181675.8859	0.9940494595	109781.4625
4429	0.1573873385	181668.2406	0.9940499603	109777.2928
4430	0.1573836928	181651.7208	0.9940510424	109769.5518
4431	0.1573734288	181644.6456	0.9940515058	109767.3663
4432	0.1573670285	181632.3181	0.9940523132	109760.6432
4433	0.1573494986	181622.1344	0.9940529801	109756.1623
4434	0.1573441194	181604.9411	0.994054106	109750.3393
4435	0.1573269801	181598.2735	0.9940545426	109747.7521
4436	0.1573148501	181575.2803	0.9940560481	109733.6676
4437	0.1573180728	181560.2182	0.9940570341	109730.5089
4438	0.1573145755	181534.0716	0.9940587457	109727.2996
4439	0.1573167032	181531.0779	0.9940589417	109726.7157
4440	0.1573204882	181500.834	0.9940609211	109714.5225
4441	0.1573030547	181478.6168	0.994062375	109703.8702
4442	0.1572930981	181456.061	0.9940638509	109697.0019
4443	0.1572725546	181438.443	0.9940650036	109683.8659
4444	0.15726252	181425.4014	0.9940658567	109676.355
4445	0.1572303598	181402.0824	0.9940673821	109660.524
4446	0.1572134799	181391.837	0.9940680522	109652.4728
4447	0.1572093779	181375.3718	0.994069129	109647.1665
4448	0.1572051302	181361.509	0.9940700356	109644.7193
4449	0.1571997072	181345.5107	0.9940710818	109641.8436
4450	0.1571950448	181320.837	0.994072695	109632.0816
4451	0.1571937318	181312.6868	0.9940732279	109629.0304
4452	0.15717736	181286.179	0.9940749607	109603.5954
4453	0.1571770807	181267.7844	0.9940761631	109601.2257
4454	0.1571754258	181255.7105	0.9940769522	109595.9841
4455	0.1571663002	181234.3024	0.9940783512	109589.504
4456	0.1571666767	181233.7099	0.99407839	109588.8998
4457	0.1571681729	181205.855	0.9940802101	109580.12
4458	0.1571588629	181198.9846	0.994080659	109576.9847
4459	0.1571546894	181183.2277	0.9940816884	109571.8622
4460	0.1571300439	181167.7646	0.9940826986	109561.7562
4461	0.1571248099	181152.5614	0.9940836916	109558.9588
4462	0.1571264871	181119.1842	0.9940858716	109547.3281
4463	0.1571075998	181105.7275	0.9940867504	109542.2434
4464	0.1571113053	181094.0778	0.9940875111	109537.4606
4465	0.1571061472	181074.3437	0.9940887996	109533.7211
4466	0.1571041703	181042.1974	0.9940908983	109526.1913
4467	0.1571011209	181029.0994	0.9940917533	109522.1013
4468	0.1571006181	181028.3883	0.9940917997	109521.228
4469	0.1570837375	181012.0225	0.9940928679	109512.6455
4470	0.1570691674	180993.3941	0.9940940837	109507.5466
4471	0.157032397	180971.0396	0.9940955424	109496.3292
4472	0.1570082304	180960.1667	0.9940962519	109491.2036
4473	0.1570015867	180935.6068	0.9940978543	109481.3054
4474	0.1569928341	180922.6001	0.9940987028	109474.7208
4475	0.1569797965	180899.2021	0.9941002291	109462.8193
4476	0.1569185605	180885.4436	0.9941011265	109441.4978
4477	0.156919482	180884.8793	0.9941011633	109440.9344
4478	0.1569024389	180866.7531	0.9941023455	109430.732
4479	0.1569118326	180848.0562	0.9941035648	109424.2892
4480	0.1569069121	180833.2081	0.9941045329	109421.5425
4481	0.1568957598	180813.6048	0.9941058111	109413.9919
4482	0.1568990141	180792.0493	0.9941072163	109408.7728
4483	0.1568958835	180776.883	0.994108205	109402.4394
4484	0.1568857183	180765.575	0.994108942	109399.8142
4485	0.1568801497	180740.8035	0.9941105565	109383.0384
4486	0.1568871002	180729.4805	0.9941112944	109377.1236
4487	0.1568886384	180700.7315	0.9941131677	109369.5549
4488	0.1568705579	180679.3362	0.9941145616	109356.0106
4489	0.156864417	180662.8215	0.9941156375	109347.974
4490	0.1568685885	180630.1907	0.9941177629	109340.5751
4491	0.1568655246	180602.0236	0.9941195973	109326.8132
4492	0.1568612928	180575.2922	0.9941213379	109316.5615
4493	0.1568562085	180559.3587	0.9941223753	109310.3973
4494	0.1568588985	180545.6042	0.9941232708	109303.5729
4495	0.1568586851	180534.0086	0.9941240256	109299.2941
4496	0.1568607515	180516.1021	0.9941251912	109290.5538
4497	0.1568351986	180509.7378	0.9941256054	109287.5588
4498	0.1568217065	180502.1816	0.9941260972	109283.1556
4499	0.1568175567	180495.8301	0.9941265106	109279.9572
4500	0.1567936321	180477.8934	0.9941276779	109267.4403
4501	0.156776589	180471.5064	0.9941280935	109265.1117
4502	0.1567772948	180444.7209	0.9941298364	109259.7847
4503	0.1567674722	180428.4937	0.9941308922	109254.5076
4504	0.1567706184	180398.166	0.994132865	109248.7151
4505	0.1567622382	180386.1191	0.9941336486	109243.907
4506	0.1567477146	180363.2359	0.9941351369	109232.4477
4507	0.1567402352	180341.6656	0.9941365396	109223.575
4508	0.1567230039	180331.8374	0.9941371787	109219.2937
4509	0.1566876809	180311.6119	0.9941384937	109200.3966
4510	0.1566885402	180296.2573	0.994139492	109195.3226
4511	0.1566953393	180269.8475	0.9941412087	109183.5273
4512	0.1566728147	180258.7381	0.9941419308	109178.1459
4513	0.1566815528	180247.9895	0.9941426294	109172.6024
4514	0.156685893	180230.981	0.9941437348	109165.1778
4515	0.1566850573	180200.6574	0.9941457052	109159.0676
4516	0.1566816403	180170.3846	0.9941476721	109147.0586
4517	0.1566767033	180155.5108	0.9941486383	109139.8152
4518	0.156667277	180148.0423	0.9941491234	109136.378
4519	0.1566284838	180119.6769	0.9941509658	109111.0531
4520	0.1566085627	180101.1108	0.9941521715	109102.1966
4521	0.1565981059	180079.8398	0.9941535528	109095.9615
4522	0.1565910082	180068.2352	0.9941543063	109090.9992
4523	0.1565897748	180059.382	0.9941548811	109087.711
4524	0.156561952	180043.0127	0.9941559438	109074.8744
4525	0.1565634019	180016.2667	0.99415768	109068.0526
4526	0.1565756042	180002.3415	0.9941585838	109061.7861
4527	0.1565491828	179994.0438	0.9941591223	109058.1626
4528	0.1565443959	179974.9506	0.9941603614	109054.4835
4529	0.1565382945	179943.4174	0.9941624076	109033.8161
4530	0.1565370081	179934.6683	0.9941629752	109029.6836
4531	0.1565263933	179928.6097	0.9941633683	109025.9312
4532	0.1565217506	179909.9296	0.9941645801	109022.3452
4533	0.1565250034	179888.6454	0.9941659608	109012.4232
4534	0.1565254401	179888.1179	0.994165995	109011.8789
4535	0.1564987437	179874.5321	0.9941668762	109006.4988
4536	0.1564671424	179861.8325	0.9941676998	108991.7439
4537	0.1564577431	179844.6516	0.994168814	108984.0925
4538	0.1564418486	179817.8935	0.994170549	108968.7864
4539	0.156425773	179801.6425	0.9941716027	108951.0435
4540	0.1564208347	179777.3502	0.9941731774	108940.5801
4541	0.1564202254	179765.7009	0.9941739326	108933.5842
4542	0.1564159547	179762.9627	0.99417411	108932.3148
4543	0.1564105589	179745.5391	0.9941752393	108927.2126
4544	0.156395914	179728.5271	0.9941763419	108911.0125
4545	0.1563995652	179708.8955	0.994177614	108903.7925
4546	0.1563912862	179697.2415	0.9941783691	108898.0117
4547	0.1563904534	179676.6591	0.9941797027	108890.4981
4548	0.1563483039	179658.5528	0.9941808757	108880.8387
4549	0.1563450242	179623.299	0.9941831592	108869.2441
4550	0.1563423131	179583.3567	0.9941857458	108859.9827
4551	0.1563412009	179568.9523	0.9941866785	108854.4648
4552	0.1563359706	179553.1321	0.9941877028	108849.3391
4553	0.1563417268	179530.3046	0.9941891806	108834.655
4554	0.1563071221	179516.8111	0.994190054	108828.6366
4555	0.1563146132	179492.6811	0.9941916158	108818.987
4556	0.1563158008	179479.549	0.9941924657	108817.0969
4557	0.1563103972	179468.583	0.9941931754	108811.4598
4558	0.1563027886	179457.5119	0.9941938918	108807.0544
4559	0.1562479633	179434.2111	0.9941953994	108795.3734
4560	0.156256827	179415.5942	0.9941966038	108784.1517
4561	0.1562462006	179395.5401	0.9941979011	108773.6776
4562	0.156241861	179377.3022	0.9941990808	108770.308
4563	0.1562417428	179364.7431	0.994199893	108766.5591
4564	0.1561926067	179340.2285	0.9942014784	108749.5967
4565	0.1561903224	179331.2596	0.9942020583	108745.4069
4566	0.1561548131	179317.6911	0.9942029357	108734.3154
4567	0.1561535353	179308.5848	0.9942035244	108730.4292
4568	0.1561746774	179290.4018	0.9942047	108723.5164
4569	0.1561762333	179270.4438	0.9942059901	108712.9564
4570	0.1561622334	179251.7168	0.9942072006	108704.2043
4571	0.1561376015	179238.6985	0.994208042	108693.8365
4572	0.1561356007	179219.6717	0.9942092716	108689.014
4573	0.1561023485	179196.6505	0.9942107591	108669.3259
4574	0.1560653494	179185.3375	0.9942114901	108663.3319
4575	0.156061528	179167.4794	0.9942126438	108660.0946
4576	0.1560581397	179150.5047	0.9942137404	108651.3875
4577	0.1560592223	179123.8689	0.9942154608	108635.5145
4578	0.1559828027	179109.4297	0.9942163934	108624.694
4579	0.1559829446	179079.9722	0.9942182957	108614.2447
4580	0.1559811156	179061.7964	0.9942194692	108609.7641
4581	0.155984404	179053.7173	0.9942199908	108607.357
4582	0.1559679643	179040.2247	0.9942208619	108602.1298
4583	0.1559629729	179037.016	0.9942210691	108599.8863
4584	0.1559703724	179014.8624	0.9942224991	108593.5872
4585	0.1559378736	178997.9181	0.9942235928	108585.5746
4586	0.1559323149	178989.1706	0.9942241573	108580.8179
4587	0.1559097585	178972.4977	0.9942252333	108574.2057
4588	0.1558928062	178956.3464	0.9942262756	108566.7707
4589	0.1558995991	178936.9949	0.9942275242	108557.7103
4590	0.1559012276	178922.2538	0.9942284752	108552.7741
4591	0.1559110681	178903.455	0.994229688	108543.1911
4592	0.1559115543	178870.6872	0.9942318015	108534.4826
4593	0.1559135943	178856.142	0.9942327396	108529.3342
4594	0.1558850544	178845.5443	0.994233423	108520.574
4595	0.1558683273	178835.3265	0.9942340819	108512.3252
4596	0.1558715544	178807.7188	0.994235862	108504.7133
4597	0.1558561183	178790.6048	0.9942369654	108494.3867
4598	0.155842915	178763.5856	0.9942387071	108481.8892
4599	0.1558428859	178744.9611	0.9942399075	108477.9965
4600	0.155842092	178724.0905	0.9942412525	108468.4096
4601	0.1558036181	178695.1033	0.9942431204	108447.7994
4602	0.155792653	178674.9284	0.9942444202	108439.0497
4603	0.1558028274	178659.4491	0.9942454175	108433.3032
4604	0.155779407	178643.7051	0.9942464316	108426.4701
4605	0.1557797074	178624.0049	0.9942477005	108422.6094
4606	0.1557670704	178611.0307	0.9942485361	108418.9733
4607	0.1557652217	178600.833	0.9942491929	108414.1344
4608	0.1557407135	178583.3389	0.9942503194	108409.711
4609	0.1556990996	178559.51	0.9942518537	108391.5046
4610	0.1556836947	178542.8487	0.9942529264	108385.4049
4611	0.1556631753	178527.5142	0.9942539135	108380.7999
4612	0.155632154	178508.5913	0.9942551316	108366.5033
4613	0.1556315165	178484.2365	0.994256699	108351.3829
4614	0.1556242538	178471.6452	0.9942575093	108345.9691
4615	0.1556143925	178454.3964	0.9942586193	108335.9072
4616	0.155588617	178437.5553	0.9942597029	108327.6182
4617	0.1555892797	178421.9975	0.9942607038	108320.8225
4618	0.1555961966	178407.2806	0.9942616506	108317.23
