iter	Passed	Remaining
4784	25196	1132
4785	25200	1126
4786	25204	1121
4787	25208	1116
4788	25211	1110
4789	25215	1105
4790	25219	1100
4791	25223	1094
4792	25227	1089
4793	25231	1084
4794	25234	1078
4795	25238	1073
4796	25242	1068
4797	25249	1063
4798	25253	1057
4799	25258	1052
4800	25263	1047
4801	25266	1041
4802	25270	1036
4803	25274	1031
4804	25279	1025
4805	25283	1020
4806	25286	1015
4807	25290	1009
4808	25294	1004
4809	25299	999
4810	25302	994
4811	25306	988
4812	25310	983
4813	25314	978
4814	25317	972
4815	25322	967
4816	25330	962
4817	25336	957
4818	25341	951
4819	25348	946
4820	25354	941
4821	25360	936
4822	25366	930
4823	25378	925
4824	25385	920
4825	25390	915
4826	25396	910
4827	25404	905
4828	25410	899
4829	25417	894
4830	25422	889
4831	25436	884
4832	25445	879
4833	25452	874
4834	25457	868
4835	25463	863
4836	25468	858
4837	25471	852
4838	25475	847
4839	25479	842
4840	25483	836
4841	25486	831
4842	25490	826
4843	25494	821
4844	25498	815
4845	25502	810
4846	25506	805
4847	25510	799
4848	25514	794
4849	25518	789
4850	25521	783
4851	25529	778
4852	25535	773
4853	25539	768
4854	25546	762
4855	25551	757
4856	25557	752
4857	25563	747
4858	25569	741
4859	25574	736
4860	25581	731
4861	25586	726
4862	25594	721
4863	25599	715
4864	25614	710
4865	25621	705
4866	25628	700
4867	25634	695
4868	25640	689
4869	25646	684
4870	25650	679
4871	25654	674
4872	25658	668
4873	25662	663
4874	25666	658
4875	25669	652
4876	25673	647
4877	25677	642
4878	25681	636
4879	25685	631
4880	25688	626
4881	25692	621
4882	25696	615
4883	25700	610
4884	25704	605
4885	25708	599
4886	25713	594
4887	25721	589
4888	25726	584
4889	25732	578
4890	25738	573
4891	25743	568
4892	25749	563
4893	25756	557
4894	25762	552
4895	25768	547
4896	25775	542
4897	25781	536
4898	25787	531
4899	25793	526
4900	25802	521
4901	25807	515
4902	25815	510
4903	25821	505
4904	25825	500
4905	25833	494
4906	25838	489
4907	25842	484
4908	25846	479
4909	25851	473
4910	25855	468
4911	25858	463
4912	25862	457
4913	25866	452
4914	25870	447
4915	25874	442
4916	25878	436
4917	25882	431
4918	25885	426
4919	25889	420
4920	25893	415
4921	25897	410
4922	25900	405
4923	25904	399
4924	25908	394
4925	25912	389
4926	25916	383
4927	25920	378
4928	25924	373
4929	25928	368
4930	25932	362
4931	25936	357
4932	25940	352
4933	25944	347
4934	25947	341
4935	25951	336
4936	25955	331
4937	25959	325
4938	25965	320
4939	25970	315
4940	25976	310
4941	25982	304
4942	25991	299
4943	26001	294
4944	26007	289
4945	26014	284
4946	26020	278
4947	26024	273
4948	26034	268
4949	26039	263
4950	26045	257
4951	26053	252
4952	26059	247
4953	26067	242
4954	26073	236
4955	26078	231
4956	26084	226
4957	26088	221
4958	26092	215
4959	26095	210
4960	26099	205
4961	26103	199
4962	26107	194
4963	26111	189
4964	26114	184
4965	26118	178
4966	26122	173
4967	26125	168
4968	26129	163
4969	26133	157
4970	26138	152
4971	26142	147
4972	26145	141
4973	26151	136
4974	26155	131
4975	26162	126
4976	26168	120
4977	26174	115
4978	26182	110
4979	26187	105
4980	26194	99
4981	26199	94
4982	26204	89
4983	26211	84
4984	26216	78
4985	26224	73
4986	26229	68
4987	26237	63
4988	26243	57
4989	26249	52
4990	26257	47
4991	26262	42
4992	26271	36
4993	26278	31
4994	26286	26
4995	26291	21
4996	26298	15
4997	26306	10
4998	26312	5
4999	26318	0
